state,District Code,District Name,School Code,School Name,individual_isp,proxy_isp,claiming_isp,participating_in_cep,total_enrolled,total_eligible
ks,D0206,Remington-Whitewater,00274,Remington Middle School,13.29%,,,N,,
ks,D0207,Ft. Leavenworth Schools,00286,Bradley Elementary School,0.46%,,,N,,
ks,D0207,Ft. Leavenworth Schools,00288,Eisenhower Elementary School,0.23%,,,N,,
ks,D0207,Ft. Leavenworth Schools,00290,MacArthur Elementary School,0.60%,,,N,,
ks,D0207,Ft. Leavenworth Schools,00294,Patton Jr. High School,0.33%,,,N,,
ks,D0208,WaKeeney,00308,Trego Community High School,12.38%,,,N,,
ks,D0208,WaKeeney,00306,Trego Grade School,10.39%,,,N,,
ks,D0209,Moscow Public Schools,00342,Moscow Elementary School,36.73%,,,N,49,18
ks,D0209,Moscow Public Schools,00344,Moscow High School,27.03%,,,N,,
ks,D0210,Hugoton Public Schools,0356,Early Childhood Development Center,29.51%,,,N,,
ks,D0210,Hugoton Public Schools,00356,Hugoton Elementary School,21.32%,,,N,,
ks,D0210,Hugoton Public Schools,00358,Hugoton High School,11.15%,,,N,,
ks,D0210,Hugoton Public Schools,00357,Hugoton Middle School,9.04%,,,N,,
ks,D0211,Norton Community Schools,00374,Eisenhower Elem,14.21%,,,N,,
ks,D0211,Norton Community Schools,10020,Norton County Head Start,100.00%,,,N,17,17
ks,D0211,Norton Community Schools,00380,Norton Junior/Senior High,8.39%,,,N,,
ks,D0212,Northern Valley,00404,Almena Elem,10.00%,,,N,,
ks,D0212,Northern Valley,00408,Long Island Middle School,10.00%,,,N,,
ks,D0212,Northern Valley,00406,Northern Valley High,5.00%,,,N,,
ks,D0214,Ulysses,00450,Hickok Attendance Center,23.74%,,,N,,
ks,D0214,Ulysses,00443,Kepley Middle School,16.71%,,,N,,
ks,D0214,Ulysses,00444,Sullivan Attendance Center,20.33%,,,N,,
ks,D0214,Ulysses,00446,Ulysses High School,12.20%,,,N,,
ks,D0215,Lakin,22041,Baby Broncs Beginnings,0.00%,,,N,,
ks,D0215,Lakin,00466,Lakin Elementary School,18.80%,,,N,,
ks,D0215,Lakin,00467,Lakin Middle School,20.86%,,,N,,
