state,District Code,District Name,School Code,School Name,individual_isp,proxy_isp,claiming_isp,participating_in_cep,total_enrolled,total_eligible
ms,7620,GREENVILLE PUBLIC SCHOOLS,56-0,TRIGG ELEMENTARY SCHOOL,72.80%,,83.23%,Y,261,190
ms,7620,GREENVILLE PUBLIC SCHOOLS,60,WEBB PREPARATORY SCHOOL,74.89%,,83.23%,Y,235,176
ms,7620,GREENVILLE PUBLIC SCHOOLS,64,WEDDINGTON ELEMENTARY SCHOOL,81.60%,,83.23%,Y,250,204
ms,4211,GREENWOOD‐LEFLORE CONSOLIDATED SD,4-15,AMANDA ELZY HIGH SCHOOL,48.45%,,65.55%,Y,355,172
ms,4211,GREENWOOD‐LEFLORE CONSOLIDATED SD,5,AMANDA ELZY JUNIOR HIGH SCHOOL,60.56%,,65.55%,Y,251,152
ms,4211,GREENWOOD‐LEFLORE CONSOLIDATED SD,3-0,BANKSTON ELEMENTARY SCHOOL,50.83%,,65.55%,Y,303,154
ms,4211,GREENWOOD‐LEFLORE CONSOLIDATED SD,22-0,CLAUDINE F BROWN ELEMENTARY SCHOOL,75.10%,,65.55%,Y,257,193
ms,4211,GREENWOOD‐LEFLORE CONSOLIDATED SD,8-15,DAVIS ELEMENTARY SCHOOL,62.88%,,65.55%,Y,396,249
ms,4211,GREENWOOD‐LEFLORE CONSOLIDATED SD,12-6,EAST ELEMENTARY SCHOOL,72.97%,,65.55%,Y,296,216
ms,4211,GREENWOOD‐LEFLORE CONSOLIDATED SD,16-9,GREENWOOD HIGH SCHOOL,52.03%,,65.55%,Y,640,333
ms,4211,GREENWOOD‐LEFLORE CONSOLIDATED SD,32-3,GREENWOOD MIDDLE SCHOOL,60.88%,,65.55%,Y,340,207
ms,4211,GREENWOOD‐LEFLORE CONSOLIDATED SD,21,LEFLORE COUNTY ELEMENTARY SCHOOL,76.28%,,65.55%,Y,312,238
ms,4211,GREENWOOD‐LEFLORE CONSOLIDATED SD,20-5,LEFLORE COUNTY HIGH SCHOOL,60.00%,,65.55%,Y,330,198
ms,4211,GREENWOOD‐LEFLORE CONSOLIDATED SD,24-2,THREADGILL ELEMENTARY SCHOOL,83.55%,,65.55%,Y,377,315
ms,4211,GREENWOOD‐LEFLORE CONSOLIDATED SD,19,THREADGILL PRIMARY SCHOOL,73.05%,,65.55%,Y,256,187
ms,2421,GULFPORT SCHOOL DIST,4-16,ANNISTON AVENUE ELEMENTARY SCHOOL,44.46%,,44.55%,Y,569,253
ms,2421,GULFPORT SCHOOL DIST,8-16,BAYOU VIEW ELEMENTARY SCHOOL,13.93%,,44.55%,Y,675,94
ms,2421,GULFPORT SCHOOL DIST,12-7,BAYOU VIEW MIDDLE SCHOOL,36.81%,,44.55%,Y,902,332
ms,2421,GULFPORT SCHOOL DIST,14-0,CENTRAL ELEM,73.60%,,44.55%,Y,500,368
ms,2421,GULFPORT SCHOOL DIST,16-10,GULFPORT CENTRAL MIDDLE SCHOOL / WEST ELEM,71.52%,,44.55%,Y,1123,803
