state,District Code,District Name,School Code,School Name,individual_isp,proxy_isp,claiming_isp,participating_in_cep,total_enrolled,total_eligible
va,108,Danville City Public Schools,0040-7,SCHOOLFIELD ELEM,83.22%,,62.50%,Y,447,372
va,108,Danville City Public Schools,0139,JOHN M. LANGSTON FOCUS,83.10%,,62.50%,Y,71,59
va,108,Danville City Public Schools,0190-5,G.L.H. JOHNSON ELEM,80.88%,,62.50%,Y,591,478
va,108,Danville City Public Schools,0200-6,GROVE PARK PRESCHOOL,63.03%,,62.50%,Y,119,75
va,108,Danville City Public Schools,0210-7,GEORGE WASHINGTON HIGH,69.99%,,62.50%,Y,933,653
va,108,Danville City Public Schools,0220-6,WOODBERRY HILLS ELEM,86.39%,,62.50%,Y,338,292
va,108,Danville City Public Schools,0250-7,PARK AVENUE ELEM,74.37%,,62.50%,Y,355,264
va,108,Danville City Public Schools,0260-8,O. TRENT BONNER MIDDLE,72.98%,,62.50%,Y,570,416
va,108,Danville City Public Schools,0490-1,E. A. GIBSON ELEM,82.42%,,62.50%,Y,438,361
va,108,Danville City Public Schools,1372,WESTWOOD MIDDLE,76.72%,,62.50%,Y,451,346
va,108,Danville City Public Schools,1374,GALILEO MAGNET HIGH,43.93%,,62.50%,Y,214,94
va,110,Fredericksburg City Public Schools,0030-14,WALKER-GRANT CENTER,66.46%,,52.06%,Y,164,109
va,110,Fredericksburg City Public Schools,0040-8,JAMES MONROE HIGH,42.80%,,52.06%,Y,937,401
va,110,Fredericksburg City Public Schools,0050-10,HUGH MERCER ELEM,59.55%,,52.06%,Y,880,524
va,110,Fredericksburg City Public Schools,0272,LAFAYETTE ELEM,53.11%,,52.06%,Y,787,418
va,110,Fredericksburg City Public Schools,0273,WALKER-GRANT MIDDLE,50.69%,,52.06%,Y,797,404
va,111,Galax City Public Schools,0010-23,GALAX ELEM,60.00%,,60.00%,Y,685,411
va,111,Galax City Public Schools,0031-0,GALAX HIGH,54.63%,,54.63%,Y,335,183
va,111,Galax City Public Schools,0032,GALAX MIDDLE,62.42%,,62.42%,Y,314,196
va,112,Hampton City Public Schools,0030-15,FRANCIS ASBURY ELEM,47.85%,,55.32%,Y,418,200
va,112,Hampton City Public Schools,0050-11,PHOEBUS HIGH,59.60%,,55.32%,Y,1203,717
va,112,Hampton City Public Schools,0070-7,FRANCIS W. JONES MAGNET MIDDLE,41.10%,,55.32%,Y,618,254
va,112,Hampton City Public Schools,0080-4,WILLIAM MASON COOPER ELEM,35.80%,,55.32%,Y,352,126
va,112,Hampton City Public Schools,0120-7,ARMSTRONG ELEM,23.60%,,55.32%,Y,267,63
va,112,Hampton City Public Schools,0160-5,ABERDEEN ELEM,69.07%,,55.32%,Y,514,355
va,112,Hampton City Public Schools,0180-2,SAMUEL P. LANGLEY ELEM,42.58%,,55.32%,Y,465,198
va,112,Hampton City Public Schools,0210-8,MOTON EARLY CHILDHOOD CENTER,63.01%,,55.32%,Y,246,155
